,날짜,관광지명,관광객수
3942,2015.06,제주목관아지,13435
3943,2015.06,제주별빛누리공원,5064
3944,2015.06,제주항일기념관,9003
3945,2015.06,한라산국립공원,62395
3946,2015.06,한림공원,0
3947,2015.06,항몽 유적지,6602
3948,2015.06,해녀 박물관,6341
3949,2015.06,감귤박물관,4541
3950,2015.06,기당미술관,545
3951,2015.06,마라해양도립공원,28605
3952,2015.06,박물관은살아있다,0
3953,2015.06,산방산,35371
3954,2015.06,서귀포도립해양공원,11895
3955,2015.06,서귀포자연휴양림,11021
3956,2015.06,서복전시관,2414
3957,2015.06,성산일출봉,117040
3958,2015.06,소리섬박물관,0
3959,2015.06,소인국테마파크,0
3960,2015.06,신영영화박물관,0
3961,2015.06,아프리카박물관,0
3962,2015.06,여미지식물원,0
3963,2015.06,이중섭미술관,15586
3964,2015.06,익스트림 아일랜드,0
3965,2015.06,일출랜드,16671
3966,2015.06,정방폭포,64893
3967,2015.06,제주민속촌박물관,0
3968,2015.06,제주조각공원,0
3969,2015.06,제주추사관,4364
3970,2015.06,중문주상절리대,86810
3971,2015.06,천제연폭포,42437
3972,2015.06,천지연폭포,112770
3973,2015.06,카멜리아힐,0
3974,2015.06,테디베어뮤지엄,0
3975,2015.06,퍼시픽랜드,0
3976,2015.06,아쿠아플라넷,76856
3977,2015.06,화락원,0
3978,2015.07,(주)제주미니미니랜드,0
3979,2015.07,국립제주박물관,25197
3980,2015.07,도립미술관,12370
3981,2015.07,만장굴관광지,77626
3982,2015.07,목석원,0
3983,2015.07,민속자연사박물관,19543
3984,2015.07,비자림,69400
3985,2015.07,산굼부리,0
3986,2015.07,삼성혈,0
3987,2015.07,삼양선사유적지,3389
3988,2015.07,생각하는 정원,0
3989,2015.07,절물자연휴양림,60705
3990,2015.07,제주도립 김창열미술관,0
3991,2015.07,제주돌문화공원,14223
3992,2015.07,제주러브랜드,0
3993,2015.07,제주목관아지,16623
3994,2015.07,제주별빛누리공원,9637
3995,2015.07,제주항일기념관,12416
3996,2015.07,한라산국립공원,49620
3997,2015.07,한림공원,0
3998,2015.07,항몽 유적지,5522
3999,2015.07,해녀 박물관,9379
4000,2015.07,감귤박물관,5524
4001,2015.07,기당미술관,797
4002,2015.07,마라해양도립공원,24714
4003,2015.07,박물관은살아있다,0
4004,2015.07,산방산,18578
4005,2015.07,서귀포도립해양공원,11805
4006,2015.07,서귀포자연휴양림,17447
4007,2015.07,서복전시관,2537
4008,2015.07,성산일출봉,130925
4009,2015.07,소리섬박물관,0
4010,2015.07,소인국테마파크,0
4011,2015.07,신영영화박물관,0
4012,2015.07,아프리카박물관,0
4013,2015.07,여미지식물원,0
4014,2015.07,이중섭미술관,27756
4015,2015.07,익스트림 아일랜드,0
4016,2015.07,일출랜드,13917
4017,2015.07,정방폭포,87203
4018,2015.07,제주민속촌박물관,0
4019,2015.07,제주조각공원,0
4020,2015.07,제주추사관,4995
4021,2015.07,중문주상절리대,95081
4022,2015.07,천제연폭포,52785
4023,2015.07,천지연폭포,144713
4024,2015.07,카멜리아힐,0
4025,2015.07,테디베어뮤지엄,0
4026,2015.07,퍼시픽랜드,0
4027,2015.07,아쿠아플라넷,107994
4028,2015.07,화락원,0
4029,2015.08,(주)제주미니미니랜드,0
4030,2015.08,국립제주박물관,40955
4031,2015.08,도립미술관,10666
4032,2015.08,만장굴관광지,115419
4033,2015.08,목석원,0
4034,2015.08,민속자연사박물관,30122
4035,2015.08,비자림,89279
4036,2015.08,산굼부리,0
4037,2015.08,삼성혈,0
4038,2015.08,삼양선사유적지,3377
4039,2015.08,생각하는 정원,0
4040,2015.08,절물자연휴양림,80316
4041,2015.08,제주도립 김창열미술관,0
4042,2015.08,제주돌문화공원,29682
4043,2015.08,제주러브랜드,0
4044,2015.08,제주목관아지,12707
4045,2015.08,제주별빛누리공원,14454
4046,2015.08,제주항일기념관,13016
4047,2015.08,한라산국립공원,66798
4048,2015.08,한림공원,0
4049,2015.08,항몽 유적지,4983
4050,2015.08,해녀 박물관,12487
4051,2015.08,감귤박물관,6528
4052,2015.08,기당미술관,1048
4053,2015.08,마라해양도립공원,47092
4054,2015.08,박물관은살아있다,0
4055,2015.08,산방산,38845
4056,2015.08,서귀포도립해양공원,22923
4057,2015.08,서귀포자연휴양림,30358
4058,2015.08,서복전시관,4126
4059,2015.08,성산일출봉,162638
4060,2015.08,소리섬박물관,0
4061,2015.08,소인국테마파크,0
4062,2015.08,신영영화박물관,0
4063,2015.08,아프리카박물관,0
4064,2015.08,여미지식물원,0
4065,2015.08,이중섭미술관,31955
4066,2015.08,익스트림 아일랜드,0
4067,2015.08,일출랜드,22751
4068,2015.08,정방폭포,135646
4069,2015.08,제주민속촌박물관,0
4070,2015.08,제주조각공원,0
4071,2015.08,제주추사관,5816
4072,2015.08,중문주상절리대,141984
4073,2015.08,천제연폭포,78037
4074,2015.08,천지연폭포,211155
4075,2015.08,카멜리아힐,0
4076,2015.08,테디베어뮤지엄,0
4077,2015.08,퍼시픽랜드,0
4078,2015.08,아쿠아플라넷,154232
4079,2015.08,화락원,0
4080,2015.09,(주)제주미니미니랜드,0
4081,2015.09,국립제주박물관,43879
4082,2015.09,도립미술관,18844
4083,2015.09,만장굴관광지,60467
4084,2015.09,목석원,0
4085,2015.09,민속자연사박물관,39009
4086,2015.09,비자림,72515
4087,2015.09,산굼부리,0
4088,2015.09,삼성혈,0
4089,2015.09,삼양선사유적지,3379
4090,2015.09,생각하는 정원,0
4091,2015.09,절물자연휴양림,61370
4092,2015.09,제주도립 김창열미술관,0
4093,2015.09,제주돌문화공원,21005
4094,2015.09,제주러브랜드,0
4095,2015.09,제주목관아지,16600
4096,2015.09,제주별빛누리공원,8562
4097,2015.09,제주항일기념관,11083
4098,2015.09,한라산국립공원,66504
4099,2015.09,한림공원,0
4100,2015.09,항몽 유적지,8945
4101,2015.09,해녀 박물관,9244
4102,2015.09,감귤박물관,5239
4103,2015.09,기당미술관,791
4104,2015.09,마라해양도립공원,36038
4105,2015.09,박물관은살아있다,0
4106,2015.09,산방산,27167
4107,2015.09,서귀포도립해양공원,16090
4108,2015.09,서귀포자연휴양림,21106
4109,2015.09,서복전시관,4924
4110,2015.09,성산일출봉,154329
4111,2015.09,소리섬박물관,0
4112,2015.09,소인국테마파크,0
4113,2015.09,신영영화박물관,0
4114,2015.09,아프리카박물관,0
4115,2015.09,여미지식물원,0
4116,2015.09,이중섭미술관,17550
4117,2015.09,익스트림 아일랜드,0
4118,2015.09,일출랜드,26481
4119,2015.09,정방폭포,95308
4120,2015.09,제주민속촌박물관,0
4121,2015.09,제주조각공원,0
4122,2015.09,제주추사관,6343
4123,2015.09,중문주상절리대,127021
4124,2015.09,천제연폭포,53508
4125,2015.09,천지연폭포,146175
4126,2015.09,카멜리아힐,0
4127,2015.09,테디베어뮤지엄,0
4128,2015.09,퍼시픽랜드,0
4129,2015.09,아쿠아플라넷,105583
4130,2015.09,화락원,0
4131,2015.1,(주)제주미니미니랜드,0
4132,2015.1,국립제주박물관,26612
4133,2015.1,도립미술관,25989
4134,2015.1,만장굴관광지,60133
4135,2015.1,목석원,0
4136,2015.1,민속자연사박물관,42496
4137,2015.1,비자림,79509
4138,2015.1,산굼부리,0
4139,2015.1,삼성혈,0
4140,2015.1,삼양선사유적지,4047
4141,2015.1,생각하는 정원,0
4142,2015.1,절물자연휴양림,81464
4143,2015.1,제주도립 김창열미술관,0
4144,2015.1,제주돌문화공원,39790
4145,2015.1,제주러브랜드,0
4146,2015.1,제주목관아지,17545
4147,2015.1,제주별빛누리공원,10550
4148,2015.1,제주항일기념관,10557
4149,2015.1,한라산국립공원,129101
4150,2015.1,한림공원,0
4151,2015.1,항몽 유적지,6856
4152,2015.1,해녀 박물관,44665
4153,2015.1,감귤박물관,6494
4154,2015.1,기당미술관,943
4155,2015.1,마라해양도립공원,46777
4156,2015.1,박물관은살아있다,0
4157,2015.1,산방산,55520
4158,2015.1,서귀포도립해양공원,23090
4159,2015.1,서귀포자연휴양림,20845
4160,2015.1,서복전시관,8320
4161,2015.1,성산일출봉,202538
4162,2015.1,소리섬박물관,0
4163,2015.1,소인국테마파크,0
4164,2015.1,신영영화박물관,0
4165,2015.1,아프리카박물관,0
4166,2015.1,여미지식물원,0
4167,2015.1,이중섭미술관,24867
4168,2015.1,익스트림 아일랜드,0
4169,2015.1,일출랜드,40127
4170,2015.1,정방폭포,111728
4171,2015.1,제주민속촌박물관,0
4172,2015.1,제주조각공원,0
4173,2015.1,제주추사관,10655
4174,2015.1,중문주상절리대,176485
4175,2015.1,천제연폭포,58486
4176,2015.1,천지연폭포,171653
4177,2015.1,카멜리아힐,0
4178,2015.1,테디베어뮤지엄,0
4179,2015.1,퍼시픽랜드,0
4180,2015.1,아쿠아플라넷,111829
4181,2015.1,화락원,0
4182,2015.11,(주)제주미니미니랜드,0
4183,2015.11,국립제주박물관,18369
4184,2015.11,도립미술관,20756
4185,2015.11,만장굴관광지,45551
4186,2015.11,목석원,0
4187,2015.11,민속자연사박물관,34045
4188,2015.11,비자림,57889
4189,2015.11,산굼부리,0
4190,2015.11,삼성혈,0
4191,2015.11,삼양선사유적지,3263
4192,2015.11,생각하는 정원,0
4193,2015.11,절물자연휴양림,49324
4194,2015.11,제주도립 김창열미술관,0
4195,2015.11,제주돌문화공원,29214
4196,2015.11,제주러브랜드,0
4197,2015.11,제주목관아지,8836
4198,2015.11,제주별빛누리공원,5826
4199,2015.11,제주항일기념관,6961
4200,2015.11,한라산국립공원,80692
4201,2015.11,한림공원,0
4202,2015.11,항몽 유적지,3561
4203,2015.11,해녀 박물관,10556
4204,2015.11,감귤박물관,17091
4205,2015.11,기당미술관,1250
4206,2015.11,마라해양도립공원,37647
4207,2015.11,박물관은살아있다,0
4208,2015.11,산방산,38035
4209,2015.11,서귀포도립해양공원,15008
4210,2015.11,서귀포자연휴양림,9727
4211,2015.11,서복전시관,6012
4212,2015.11,성산일출봉,134465
4213,2015.11,소리섬박물관,0
4214,2015.11,소인국테마파크,0
4215,2015.11,신영영화박물관,0
4216,2015.11,아프리카박물관,0
4217,2015.11,여미지식물원,0
4218,2015.11,이중섭미술관,0
4219,2015.11,익스트림 아일랜드,0
4220,2015.11,일출랜드,27996
4221,2015.11,정방폭포,73108
4222,2015.11,제주민속촌박물관,0
4223,2015.11,제주조각공원,0
4224,2015.11,제주추사관,6340
4225,2015.11,중문주상절리대,116075
4226,2015.11,천제연폭포,47419
4227,2015.11,천지연폭포,118848
4228,2015.11,카멜리아힐,0
4229,2015.11,테디베어뮤지엄,0
4230,2015.11,퍼시픽랜드,0
4231,2015.11,아쿠아플라넷,83645
4232,2015.11,화락원,0
4233,2015.12,(주)제주미니미니랜드,0
4234,2015.12,국립제주박물관,17261
4235,2015.12,도립미술관,7741
4236,2015.12,만장굴관광지,39386
4237,2015.12,목석원,0
4238,2015.12,민속자연사박물관,36242
4239,2015.12,비자림,43904
4240,2015.12,산굼부리,0
4241,2015.12,삼성혈,0
4242,2015.12,삼양선사유적지,3043
4243,2015.12,생각하는 정원,0
4244,2015.12,절물자연휴양림,28002
4245,2015.12,제주도립 김창열미술관,0
4246,2015.12,제주돌문화공원,20076
4247,2015.12,제주러브랜드,0
4248,2015.12,제주목관아지,4831
4249,2015.12,제주별빛누리공원,6469
4250,2015.12,제주항일기념관,6086
4251,2015.12,한라산국립공원,82894
4252,2015.12,한림공원,0
4253,2015.12,항몽 유적지,2091
4254,2015.12,해녀 박물관,7700
4255,2015.12,감귤박물관,6231
4256,2015.12,기당미술관,845
4257,2015.12,마라해양도립공원,27358
4258,2015.12,박물관은살아있다,0
4259,2015.12,산방산,32070
4260,2015.12,서귀포도립해양공원,13010
4261,2015.12,서귀포자연휴양림,6468
4262,2015.12,서복전시관,5344
4263,2015.12,성산일출봉,133388
4264,2015.12,소리섬박물관,0
4265,2015.12,소인국테마파크,0
4266,2015.12,신영영화박물관,0
4267,2015.12,아프리카박물관,0
4268,2015.12,여미지식물원,0
4269,2015.12,이중섭미술관,18412
4270,2015.12,익스트림 아일랜드,0
4271,2015.12,일출랜드,16765
4272,2015.12,정방폭포,60512
4273,2015.12,제주민속촌박물관,0
4274,2015.12,제주조각공원,0
4275,2015.12,제주추사관,5999
4276,2015.12,중문주상절리대,85151
4277,2015.12,천제연폭포,40064
4278,2015.12,천지연폭포,95841
4279,2015.12,카멜리아힐,0
4280,2015.12,테디베어뮤지엄,0
4281,2015.12,퍼시픽랜드,0
4282,2015.12,아쿠아플라넷,72122
4283,2015.12,화락원,0
4284,2016.01,(주)제주미니미니랜드,0
4285,2016.01,국립제주박물관,20275
4286,2016.01,도립미술관,8052
4287,2016.01,만장굴관광지,50108
4288,2016.01,목석원,0
4289,2016.01,민속자연사박물관,25213
4290,2016.01,비자림,43328
4291,2016.01,산굼부리,0
4292,2016.01,삼성혈,0
4293,2016.01,삼양선사유적지,3029
4294,2016.01,생각하는 정원,0
4295,2016.01,절물자연휴양림,28069
4296,2016.01,제주도립 김창열미술관,0
4297,2016.01,제주돌문화공원,11922
4298,2016.01,제주러브랜드,0
4299,2016.01,제주목관아지,5124
4300,2016.01,제주별빛누리공원,5685
4301,2016.01,제주항일기념관,9626
4302,2016.01,한라산국립공원,110676
4303,2016.01,한림공원,0
4304,2016.01,항몽 유적지,2339
4305,2016.01,해녀 박물관,10173
4306,2016.01,감귤박물관,6641
4307,2016.01,기당미술관,1066
4308,2016.01,마라해양도립공원,32139
4309,2016.01,박물관은살아있다,0
4310,2016.01,산방산,44262
4311,2016.01,서귀포도립해양공원,13235
4312,2016.01,서귀포자연휴양림,4345
4313,2016.01,서복전시관,5175
4314,2016.01,성산일출봉,132209
4315,2016.01,소리섬박물관,0
4316,2016.01,소인국테마파크,0
4317,2016.01,신영영화박물관,0
4318,2016.01,아프리카박물관,0
4319,2016.01,여미지식물원,0
4320,2016.01,이중섭미술관,23624
4321,2016.01,익스트림 아일랜드,0
4322,2016.01,일출랜드,18697
4323,2016.01,정방폭포,70735
4324,2016.01,제주민속촌박물관,0
4325,2016.01,제주조각공원,0
4326,2016.01,제주추사관,5601
4327,2016.01,중문주상절리대,96449
4328,2016.01,천제연폭포,42516
4329,2016.01,천지연폭포,104226
4330,2016.01,카멜리아힐,0
4331,2016.01,테디베어뮤지엄,0
4332,2016.01,퍼시픽랜드,0
4333,2016.01,아쿠아플라넷,84301
4334,2016.01,화락원,0
4335,2016.02,(주)제주미니미니랜드,0
4336,2016.02,국립제주박물관,15964
4337,2016.02,도립미술관,6950
4338,2016.02,만장굴관광지,49956
4339,2016.02,목석원,0
4340,2016.02,민속자연사박물관,21375
4341,2016.02,비자림,46952
4342,2016.02,산굼부리,0
4343,2016.02,삼성혈,0
4344,2016.02,삼양선사유적지,2792
4345,2016.02,생각하는 정원,0
4346,2016.02,절물자연휴양림,30365
4347,2016.02,제주도립 김창열미술관,0
4348,2016.02,제주돌문화공원,9554
4349,2016.02,제주러브랜드,0
4350,2016.02,제주목관아지,12344
4351,2016.02,제주별빛누리공원,5625
4352,2016.02,제주항일기념관,13201
4353,2016.02,한라산국립공원,81192
4354,2016.02,한림공원,0
4355,2016.02,항몽 유적지,2099
4356,2016.02,해녀 박물관,7960
4357,2016.02,감귤박물관,7469
4358,2016.02,기당미술관,1078
4359,2016.02,마라해양도립공원,27367
4360,2016.02,박물관은살아있다,0
4361,2016.02,산방산,44728
4362,2016.02,서귀포도립해양공원,14386
4363,2016.02,서귀포자연휴양림,5217
4364,2016.02,서복전시관,4838
4365,2016.02,성산일출봉,131882
4366,2016.02,소리섬박물관,0
4367,2016.02,소인국테마파크,0
4368,2016.02,신영영화박물관,0
4369,2016.02,아프리카박물관,0
4370,2016.02,여미지식물원,0
4371,2016.02,이중섭미술관,19727
4372,2016.02,익스트림 아일랜드,0
4373,2016.02,일출랜드,15799
4374,2016.02,정방폭포,71975
4375,2016.02,제주민속촌박물관,0
4376,2016.02,제주조각공원,0
4377,2016.02,제주추사관,6411
4378,2016.02,중문주상절리대,96641
4379,2016.02,천제연폭포,43627
4380,2016.02,천지연폭포,109602
4381,2016.02,카멜리아힐,0
4382,2016.02,테디베어뮤지엄,0
4383,2016.02,퍼시픽랜드,0
4384,2016.02,아쿠아플라넷,84427
4385,2016.02,화락원,0
4386,2016.03,(주)제주미니미니랜드,0
4387,2016.03,국립제주박물관,19234
4388,2016.03,도립미술관,5179
4389,2016.03,만장굴관광지,34592
4390,2016.03,목석원,0
4391,2016.03,민속자연사박물관,28920
4392,2016.03,비자림,54813
4393,2016.03,산굼부리,0
4394,2016.03,삼성혈,0
4395,2016.03,삼양선사유적지,2675
4396,2016.03,생각하는 정원,0
4397,2016.03,절물자연휴양림,51124
4398,2016.03,제주도립 김창열미술관,0
4399,2016.03,제주돌문화공원,11740
4400,2016.03,제주러브랜드,0
4401,2016.03,제주목관아지,6847
4402,2016.03,제주별빛누리공원,6028
4403,2016.03,제주항일기념관,11091
4404,2016.03,한라산국립공원,62151
4405,2016.03,한림공원,0
4406,2016.03,항몽 유적지,4223
4407,2016.03,해녀 박물관,7310
4408,2016.03,감귤박물관,4644
4409,2016.03,기당미술관,538
4410,2016.03,마라해양도립공원,40462
4411,2016.03,박물관은살아있다,0
4412,2016.03,산방산,55671
4413,2016.03,서귀포도립해양공원,16528
4414,2016.03,서귀포자연휴양림,6288
4415,2016.03,서복전시관,4854
4416,2016.03,성산일출봉,145758
4417,2016.03,소리섬박물관,0
4418,2016.03,소인국테마파크,0
4419,2016.03,신영영화박물관,0
4420,2016.03,아프리카박물관,0
4421,2016.03,여미지식물원,0
4422,2016.03,이중섭미술관,15311
4423,2016.03,익스트림 아일랜드,0
